time;evacuated_count
4,020;1
5,800;2
6,980;3
8,320;4
9,880;5
10,760;6
10,880;7
11,360;8
11,660;9
12,220;10
12,540;11
13,180;12
14,380;13
15,020;14
15,060;15
15,580;16
16,200;17
16,800;18
17,160;19
17,560;20
17,900;21
18,700;22
19,100;23
19,760;24
20,040;25
21,300;26
21,860;27
23,600;28
24,080;29
24,980;30
26,920;31
28,180;32
28,760;33
29,460;34
29,540;35
30,180;36
30,380;37
30,860;38
32,000;39
32,820;40
32,960;41
33,900;42
34,220;43
34,640;44
35,480;45
36,420;46
36,680;47
37,600;48
38,500;49
39,500;50
40,000;51
40,660;52
41,560;53
43,400;54
44,620;55
49,200;56
57,900;57
